Haber İsmi,Kategori
Ünlü oyuncu İpek Tuzcuoğlu'nun acı günü! 'Ben yoğun bakımda vedalaştım',Magazin
Uğur Akkuş - Ebru Şallı boşanma iddialarında yeni gelişme! Nerede oldukları ortaya çıktı,Magazin
Ünlü yıldız Liam Payne'nin ölümünde yeni gelişme! Bilgisayar detayı ilk kez ortaya çıktı,Magazin
Defne Samyeli yakın arkadaşı Özlem Cankurtaran'a veda mesajı! 'Çok erken',Magazin
Simge Sağın 2025 dileğini açıkladı! 'Bir tek eksik var',Magazin
Salih Güney'den 'jigolo' isyanı! 'Wikipedia ucuz şeyler peşinde',Magazin
İşte Birce Akalay'ın 19 yıl önceki hali! Sosyal medyaya damga vurdu,Magazin
Ünlülerin 2024'e damga vuran evlilik teklifleri! Kimi canlı yayını tercih etti kimi Londra'yı...,Magazin
Kadir İnanır'ın sağlık durumunda son dakika gelişmesi! Yakın arkadaşı paylaştı,Magazin
Dünyaca ünlü müzisyen hastalığını ilk kez açıkladı,Magazin
'Çilli Bom' ile tanınıyordu! Bir dönemin efsanesi Kenan Küçüközcan hayatını kaybetti! Kimsesizler mezarlığına gömüldü,Magazin
Safiye Soyman'ın paylaşımı olay oldu! Abartılı photoshop sonrası bakın ne hale geldi,Magazin
Uzak Şehir'in yeni bölüm fragmanı olay oldu! Cihan ile Alya evlenebilecek mi?,Magazin
"Hülya Avşar, Helin Avşar ile ilgili son noktayı koydu! 'Leyla ile biz büyüttük onu'",Magazin
Uzak Şehir'in yeni bölüm fragmanı olay oldu! Cihan ile Alya evlenebilecek mi?,Magazin
"Hülya Avşar, Helin Avşar ile ilgili son noktayı koydu! 'Leyla ile biz büyüttük onu'",Magazin
Berk Oktay 20 kilo almıştı! Eşi Yıldız Çağrı Atiksoy'dan yorum: Eşim yani...,Magazin
Yüzüğünü göstermeye doyamadı! Selena Gomez'den bir paylaşım daha,Magazin
Yasmin Erbil'den aşk hayatıyla ilgili itiraf gibi açıklama! 'Biliyor',Magazin
Simay Barlas ve sevgilisinden yeni paylaşım! Kalp koymayı ihmal etmedi,Magazin
‘Herkesin ailesinde bir Vahide var!’,Magazin
Bu kez güldürecek,Magazin
Üçüncü sıradan giriş yaptı,Magazin
‘Sardunyalar’la döndü,Magazin
Antalya’da 80’lere yolculuk,Magazin
Dilber’in gözü karardı!,Magazin
Kahkaha garantili hafta sonu,Magazin
Çakallar zirveye yerleşti!,Magazin
Masterchef'te ödül oyununu kazanan yarışmacı belli oldu! Duygu dolu anlar,Magazin
Burak Dakak'tan Leyla Tanlar'a aşk dolu doğum günü kutlaması! 'En büyük şansım',Magazin
Ünlü oyuncunun acı günü! Üzen haberi Instagram'dan duyurdu,Magazin
Yılların eskitemediği Soner Arıca ekranlara döndü! Manken gibi fiziğinin sırrı ortaya çıktı,Magazin
Wanda Nara photoshop'un ayarını fazla kaçırdı! Bakın ne hale geldi...,Magazin
Evrim Alasya'dan aldatılma itirafı geldi! 'Bir mesajla yakaladım',Magazin
Gülçin Ergül keşfedilme hikayesini anlattı! 'Sağlık sıkıntılarım var',Magazin
Zeynep Bastık'ın konser kombini olay oldu! Eleştiri yağmuruna tutuldu,Magazin
Annem Ankara’nın ‘Vahide’si konuştu: Herkesin ailesinde var,Magazin
"Masterchef'e anneler geldi, yarışmacılar ağladı! Semih'in hikayesi herkesi duygulandırdı",Magazin
Serdar Ortaç kötü haberi duyurdu! 'Ev hapsindeyken sol kolumu kaybettim',Magazin
İnci Taneleri son bölüm neler oldu? Dilber'in gözü karardı,Magazin
4 yıl önce yeğenini kaybetmişti... Oyuncu Yasemin Hadivent'ten Melisa dövmesi,Magazin
'Survivor 2025' öncesi Ayşe'den merak uyandıran paylaşım! 'Ağır antrenmanlar yapıyorum',Magazin
Selena Gomez'in fotoğrafını beğenen sürpriz isim! Sosyal medya yıkıldı,Magazin
Haber İsmi,Kategori
Bir kez daha tasarım ödülü,Otomobil
Türkiye Karting Şampiyonası'nda yarışacak pilotlar tanıtıldı,Otomobil
BYD’nin hibriti Avrupa’dan önce Türkiye’de,Otomobil
İşte Türkiye’de tanıtılacak Frontera,Otomobil
"MotoGP, 4.5 milyar dolara el değiştirdi",Otomobil
Tesla 100 km’ye 1 saniyede çıkacak,Otomobil
Scenic Yılın Otomobili,Otomobil
TEMSA ciro artışında rekor kırdı,Otomobil
Çin’de ucuz mini-EV çılgınlığı,Otomobil
Marketlere oto şarj istasyonu,Otomobil
Kia elektriklide gaza basıyor,Otomobil
Togg gelişimi hızlandırdı,Otomobil
e-Atak tüm Avrupa’da artık ‘tek’ oldu!,Otomobil
Almanya’daki testten 5 yıldızı kaptı...,Otomobil
‘Mikro elektrikli’nin 2023 başarısı,Otomobil
Yeni Peugeot e-3008 8 yıl garanti verecek,Otomobil
Vestel’den ABD’de ‘çip’ ortaklığı,Otomobil
Biwatt filosuna yerli elektrikli,Otomobil
Stellantis menzili 800 km’ye çıkaracak,Otomobil
Gerekli hazırlıkları yapıyor,Otomobil
Frontera bu kez sadece elektrikli,Otomobil
E-POWER’lı Nissan’lar 100 bin adedi aştı,Otomobil
Megane e-Tech ile ses getirdi...,Otomobil
LG’den yeni sürücü destek sistemi,Otomobil
Avrupa’da kendi sınıfında birinci,Otomobil
İhracatta gaza bastı,Otomobil
IVECO-Hyundai elektrikli ticari araç üretecek,Otomobil
Ferrari'nin merkez üssünde ‘hız’ 30 km oldu,Otomobil
Toyota küreselde satış rekoru kırdı,Otomobil
Otomotiv ve güç elektroniğine yatırım,Otomobil
10 yılda 100 milyon yolculuk,Otomobil
‘En yeşil’ olimpiyat için Paris’te!,Otomobil
"BYD, dünyanın en gözde elektriklisi",Otomobil
Rusya’nın ilk elektrikli otomobili: Tesla katili,Otomobil
2024’te farklı bir pazar,Otomobil
Otokoç’tan ALBA’ya yatırım,Otomobil
CitiVolt’la bir ödül daha geldi,Otomobil
BYD Dolphin Autobest oldu,Otomobil
Türkiye’de yeni bir marka daha: SWM,Otomobil
Tesla’ya ‘plaka’ davası şoku,Otomobil
İkinci el otoda sınırlama uzadı,Otomobil
Otomotiv ihracatı % 10.4 arttı,Otomobil
Otomotiv sektöründe ilk “İş'te Eşit Kadın Sertifikası” sahibini buldu,Otomobil
"Komşusunun bahçesinde buldu, tadilat ile baştan yarattı! Şimdi teklifleri tek tek reddediyor",Otomobil
"Tesla, Almanya’da 25 bin euro’ya  elektrikli otomobil satacak",Otomobil
Hidrojenli otobüsünü Avrupa’da sergiliyor,Otomobil
BYD nasıl Tesla’yı tahtından etti?,Otomobil
‘Otomobil’ uçar gider,Otomobil
AB’de her 5 yeni otodan 1’i elektrikli,Otomobil
Sedan’ın ardından Hatchback de makyajlandı,Otomobil
Haber İsmi,Kategori
40 ton tekno atık ile 450 öğrenciye destek,Teknoloji
SpaceX'in Starship roketi 5. test uçuşunda başarılı iniş yaptı,Teknoloji
DENEYAP Makeathon Yarışmasında uzay keşfi heyecanı,Teknoloji
TEKNOFEST’te ödüller sahiplerini buluyor,Teknoloji
250 binden fazla öğrenciye ulaşan proje BM’de en başarılı örnek seçildi,Teknoloji
TEKNOFEST Adana için geri sayım başladı,Teknoloji
Tek tuşla 20 farklı kahve deneyimi,Teknoloji
"‘Tech Yol Dijital’ sloganıyla, Unichallenge Tech’te buluştular",Teknoloji
TEKNOFEST 2024’e yeni paydaş,Teknoloji
SpaceX'in Crew-9 misyonunun uzay yolculuğu başladı,Teknoloji
TEKNOFEST Drone Şampiyonası ikinci etabı Mersin’de başlıyor,Teknoloji
İnsansız Deniz Aracı Yarışması Final Süreci Başlıyor,Teknoloji
Reklam ve pazarlama iletişiminin yükselen trendleri IAB Connect’te ele alındı,Teknoloji
Instagram'dan 18 yaş altı kararı! Türkiye'de yeni dönem ocak ayında başlayacak,Teknoloji
Yine ‘en sevilen’ e-ticaret markası,Teknoloji
60 milyar dolarlık hisseyi geri alacak,Teknoloji
Amazon çalışanlarına ‘ofise dönün’ çağrısı,Teknoloji
Rus medyasına Meta ‘yasağı’,Teknoloji
Model Uydu Yarışmasında 165 takımdan 15'i finale kaldı,Teknoloji
İnsansız Su Altı Sistemleri Yarışma finalleri başlıyor,Teknoloji
TravelX Ideathon Yarışması final heyecanı başlıyor,Teknoloji
Yerel üreticileri dijital pazarda destekleyecek fikirler TEKNOFEST’te yarışacak,Teknoloji
TEKNOFEST 2024 Adana ziyaretçi kayıtları başladı!,Teknoloji
Dikey İnişli Roket Yarışması başlıyor,Teknoloji
‘3 katlı’ cep çıkardı,Teknoloji
Roket yarışmasında geri sayım başladı,Teknoloji
Ve iPhone 16 tanıtıldı! İşte merak edilen özellikleri ve fiyatı,Teknoloji
IFA 2024'te geleceğin mobilite stratejileri anlatıldı,Teknoloji
TEKNOFEST Akdeniz’de en iyiler belli oldu,Teknoloji
‘TahtApp’ az gören çocuklara ışık oluyor,Teknoloji
Antalya'da düzenlenen TEKNOFEST Akdeniz Teknoloji Yarışmaları Finalleri başladı,Teknoloji
Teknolojiyle okula dönüş,Teknoloji
Dijital ödeme araştırmasında ‘Fijital’ detayı,Teknoloji
E-ihracatın geleceği IGEXX Küresel E-İhracat Zirvesi’nde değerlendirildi,Teknoloji
TEKNOFEST Akdeniz Teknoloji Yarışmaları başlıyor,Teknoloji
TEKNOFEST Akdeniz Teknoloji Yarışmaları için online ziyaretçi kayıtları başladı,Teknoloji
Fintek girişimleri için yeni fırsat,Teknoloji
TEKNOFEST Tarımsal İKA Yarışması final heyecanı başlıyor,Teknoloji
Sürdürülebilirlik Hizmeti’nde Avrupa’nın en iyisi Türkiye’den,Teknoloji
TEKNOFEST Robotaksi Binek Otonom Araç Yarışması’nda final heyecanı başladı,Teknoloji
Haber İsmi,Kategori
Eczacıbaşı'nda Elif Şahin fırtınası esti! Kuzeyboru galibiyeti,Voleybol_Sporları
Beşiktaş'ta Voleybol İcra Kurulu görevi bıraktı!,Voleybol_Sporları
Aras Kargo set vermedi: 3-0,Voleybol_Sporları
"VakıfBank, Vero Volley Milano'ya set vermedi!",Voleybol_Sporları
Elif Şahin ve Saliha Şahin'den anlamlı proje! İyilik Elçisi oldular,Voleybol_Sporları
Fenerbahçe'de Slobodan Kovac dönemi resmen başladı,Voleybol_Sporları
"Rusya'da Ebrar Karakurt fırtınası! Lokomotiv Kaliningrad, Moskova'yı devirdi",Voleybol_Sporları
Şampiyonlar Ligi'nde Imoco'da hayal kırıklığı! Türkiye'ye yaradı,Voleybol_Sporları
Ebrar Karakurt iddiası! Türkiye'ye geri dönüyor,Voleybol_Sporları
"Galatasaray Daikin, CEV Challenge Cup'ta 4'lü Finaller Turu'nda!",Voleybol_Sporları
"Neslihan Demir: Eczacıbaşı'nda Ferhat Akbaş istifa etti, yönetim kabul etmedi",Voleybol_Sporları
CEV Şampiyonlar Ligi'nde Fenerbahçe Medicana'da Melissa Vargas rüzgarı!,Voleybol_Sporları
Voleybolda Meryem Boz'dan anlaşma sonrası paylaşım!,Voleybol_Sporları
Filenin Sultanları'nın Milletler Ligi'ndeki rakipleri belli oldu!,Voleybol_Sporları
A Milli Erkek Voleybol Takımı'nın maç programı açıklandı,Voleybol_Sporları
Ekaterina Antropova için Türkiye sesleri! İtalyanlar duyurdu,Voleybol_Sporları
"VakıfBank'ta Cansu Özbay fırtınası! Geri döndü, MVP oldu",Voleybol_Sporları
TVF Başkanı Mehmet Akif Üstündağ'dan Galatasaray ve Fenerbahçe çıkışı! 'Bunu kabul etmiyoruz',Voleybol_Sporları
CEV Şampiyonlar Ligi'nde Eczacıbaşı Dynavit set vermedi,Voleybol_Sporları
Aybüke Çetinay: Yolumuza kayıpsız devam etmek istiyoruz!,Voleybol_Sporları
Avrupa'da 6 Türk voleybol takımı sahaya çıkıyor!,Voleybol_Sporları
CEV Şampiyonlar Ligi'nde lider Eczacıbaşı Dynavit'in rakibi SSC Palmberg,Voleybol_Sporları
"Şampiyonlar Ligi'nde lider VakıfBank, Porto'yu konuk ediyor!",Voleybol_Sporları
"Türk Hava Yolları, Sarıyer Belediyesi'ne set vermedi!",Voleybol_Sporları
Haber İsmi,Kategori
"Türkiye, NATO Daimi Mayın Karşı Tedbirleri (MKT) Görev Grubu-2'nin komutasını devraldı",Yerel
"Hakkari Valisi Çelik, Irak sınırında yapılan güvenlik duvarını inceledi",Yerel
Bolu Dağı'nda sis zincirleme kazaya sebep oldu: 6 yaralı,Yerel
Beyoğlu'nda 11 yaşındaki çocuğun öldüğü kazaya ilişkin İETT şoförünün serbest bırakılmasına itiraz edildi,Yerel
Futbol: Trendyol Süper Lig,Yerel
İstanbul - Beyoğlu'nda çocuğa çarpan İETT şoförü adli kontrol şartıyla serbest bırakıldı,Yerel
"Sivasspor, Ankara Keçiörengücü maçının hazırlıklarına devam etti",Yerel
Hentbol: Erkekler Süper Lig,Yerel
D-100 kara yolu Bolu Dağı geçişindeki zincirleme trafik kazasında 6 kişi yaralandı,Yerel
Rize'de bir kişi evinde ölü bulundu,Yerel
AK Parti'li Çelik: MİT doğası gereği herkesle görüşür,Yerel
MALATYA'da zincirleme kaza: 6 yaralı,Yerel
SAMSUN - Prof. Dr. Aksakal: Aşı en etkili halk sağlığı uygulaması,Yerel
Trakya Üniversitesi Tıp Fakültesi'nde kalp hastalıklarına yönelik panel düzenlendi,Yerel
BOLU - Yaşadığı işhanının deposunda ölü bulundu,Yerel
Muğla açıklarında sürüklenen bottaki 27 düzensiz göçmen kurtarıldı,Yerel
Balıkesir'de hafif ticari araç ile otomobilin çarpışması sonucu 2 kişi yaralandı,Yerel
Komisyon Başkanı Katırcıoğlu: 16 yaşına kadar sosyal medya kullanımına düzenleme getirilmeli,Yerel
Balıkesir'de temel kazısında yandaki binanın giriş yolu çöktü,Yerel
Rize'de motosiklet kazası kameraya yansıdı,Yerel
İzmir'de 3 ABD'li askere saldıran 15 sanık hakim karşısında,Yerel
"Azerbaycanlı piyanist Turan Manafzade, Gelibolu'da öğrencilerle buluştu",Yerel
Malatya'da 7 aracın karıştığı zincirleme trafik kazasında 6 kişi yaralandı,Yerel
NATO Daimi Mayın Karşı Tedbirleri Deniz Görev Grubu-2'nin komutası Türkiye'ye geçti,Yerel
"Adana Şehir Tiyatroları ""Hedda Gabler"" oyunuyla İstanbul'da izleyicilerle buluşacak",Yerel
Manisa'da anne adaylarına ücretsiz yoga ve doğuma hazırlık eğitimi,Yerel
"'Uçan Manisalı' Ruhi Sarıalp, memleketi Manisa'da anıldı",Yerel
Yuvamız Manisa Çocuk Eğitim Merkezleri'nde yerli malı haftası kutlandı,Yerel
Malatya'da zincirleme kaza: 6 yaralı,Yerel
Beşiktaş'ta ölümlü kazaya ilişkin gözaltına alınan İETT otobüsünün şoförü tutuklandı,Yerel
Sivas'ta inşaat işçilerinin kaldığı prefabrik yapı yandı,Yerel
"Kastamonu Valisi Dallı'dan ""baca temizliği"" uyarısı",Yerel
Sivas'ta kar ve tipi nedeniyle 34 köy yolu ulaşıma kapandı,Yerel
TOGÜ'den 402 öğrenciye diş taraması,Yerel
Kastamonu'da domuzun saldırdığı kişi yaralandı,Yerel
Sivas'ta annesi ve ikiz kardeşini öldüren zanlı tutuklandı,Yerel
Tokat İl Özel İdaresinde hizmet içi eğitim yapıldı,Yerel
Kayseri'deki olaylara neden olan sanığa 20 yıla kadar hapis istemi,Yerel
"Vali Dallı, İçişleri Bakanı Yerlikaya başkanlığındaki video konferans toplantısına katıldı",Yerel
Adana'da terör örgütü DEAŞ sanığının yargılanması sürdü,Yerel
Yaşadığı iş hanının deposunda ölü bulundu,Yerel
Denizli'de trafik kazasında 3 polis memuru yaralandı,Yerel
Hatay'da inşaat kazısında seramik kaplar ve lahit bulundu,Yerel
"Alanyaspor, Amed Sportif Faaliyetler maçının hazırlıklarını tamamladı",Yerel
Erzurum'da çay ocağına pompalı tüfekle ateş eden zanlı tutuklandı,Yerel
Devrilen motosikletin sürücüsünün yaralandığı kaza kamerada,Yerel
İstinat duvarına çarpan otomobilin sürücüsü öldü,Yerel
Sosyal medyada terör propagandası yapan 2 şüpheli tutuklandı,Yerel
Ardahan'da kar ve yoğun tipi ulaşımı aksatıyor,Yerel
"Evinin odasında kilitli kalan kadını, itfaiye kurtardı",Yerel
Haber Başlığı,Kategori
"Darüşşafaka Cemiyeti, Türkiye İş Bankası 46. İstanbul Maratonu’nda bağış yaparak öğrencilerin eğitimine, katkı sağlayan koşucuları, kurumları ve takımları düzenlediği törenle onurlandırdı.",Moda
"Darüşşafaka Cemiyeti, 2023 Yılı Entegre Raporu ile MarCom Awards’ta başvurduğu 6 kategorinin tamamında “Platinum” ödüllerine layık görüldü.",Moda
"Kalyon Holding Sosyal ve Kültürel İşler Komitesi Başkanı Reyhan Kalyoncu, Kalyon Vakfı desteği ile “Kalahari Augrabies Ekstrem Maratonu”nda depremzede çocuklar için koşan ülkemizin ilk kadın ultra maraton koşucusu Bakiye Duran ile Adıyaman’da depremzede çocuklarla buluştu.",Moda
"Gaziantep Büyükşehir Belediye Başkanı Fatma Şahin, GastroANTEP Kültür Yolu Festivali'nin açılış programında yaptığı konuşmada Gazi şehrin bölgenin kaldıracı ve destinasyonu olduğunu vurgulayarak, bölgedeki tüm şehirlerle beraber bölgesel kalkınmanın önemini aktardı.",Moda
"Antik Yunan’dan modern zamanlara kadar çeşitli spor dallarına ait oyuncaklarla spor ve oyuncak tarihini ilk kez bir araya getiren sergi, 31 Ağustos’a kadar İstanbul Oyuncak Müzesi’nde ziyaretçilerini ağırlamaya devam edecek.",Moda
"El ve vücut bakım markası Vaseline, yeni ürününü özel bir etkinlikle tanıttı.",Moda
"Milliyet Arkeoloji dergisi, 21 Temmuz Pazar günü yayımlanacak 39. sayısında Teos Antik Kenti’ni mercek altına alıyor. Dergide ayrıca 13 yıl süren restorasyonun ardından bir müzeyle birlikte ziyarete açılan Çinili Hamam, Antik Dönem olimpiyatları ve stadyumların evrimi de inceleniyor.",Moda
3-7 Temmuz tarihleri arasında Bodrum Herodot Kültür Merkezi’nde DEMOS Fuarcılık A.Ş. tarafından düzenlenen Bodrum Art Fair kapılarını sanatseverlere açtı.,Moda
Haziran ayının gelmesiyle birlikte başlayan bunaltıcı sıcaklar hemen herkese 'Ne giysem' diye düşündürmeye başladı. Terletecek tek bir zerrenin bile üstümüzde bulunmasını istemediğimiz bu günlerde tercih edeceğiniz kumaş gününüzün seyrini değiştirebilir. İşte serinletme etkisi veren kumaşlar.,Moda
"31. İstanbul Caz Festivali kapsamında düzenlenecek Garanti BBVA Caz Sohbetleri, 28 Mayıs’ta düzenlenecek Türkiye’de Cazın Tarihini Yazan Kadınlar: Sibel Köse, Hülya Tunçağ, Füsun Levet söyleşisiyle sona eriyor.",Moda
"Milliyet Arkeoloji dergisi, 19 Mayıs Pazar günü yayımlanacak 37. sayısında Patara Deniz Feneri’ni ve yeniden ayağa kaldırılış hikâyesini mercek altına alıyor.",Moda
"Küresel masallar, toplumda farkındalık yaratmak amacıyla yeniden yorumlandı.",Moda
"Küratörlüğünü Haldun Demirhisar’ın yaptığı, Bosphorus Art Society (B.A.S.) tarafından düzenlenen, Boğaziçi temalı Art Show, Kültür ve Turizm Bakanı Mehmet Ersoy ile iş ve sanat dünyasından çok sayıda tanınmış ismin katılımıyla gerçekleşti.",Moda
"Limak Şirketler Grubu’nun, STEM alanlarında kadın istihdamını artırmayı amaçlayan ve ülke sınırlarını aşarak küresel bir sosyal etki hareketine dönüşen projesi Global Engineer Girls (GEG) 10-12 Mayıs tarihleri arasında Kosova, Kuzey Makedonya, Suudi Arabistan ve Türkiye'nin farklı şehirlerinden gelen mühendis kızları İstanbul’da ağırlayacak.",Moda
"Moda sektörünün vazgeçilmez parçalarından olan kot pantolonlar çeşitli modellerde satışa sunuluyor ve farklı stillerde kombinlenebiliyor. Bir marka için oluşturulan yeni koleksiyonun parçası olan kot pantolon ise pek çok kişiyi şaşırttı. Altını ıslatmış gibi gösterdiği düşünülen kot pantolon, 26 bin liraya satıldı. İşte detaylar.",Moda
"Istanbul Modest Fashion Week 2024, 25-26-27 Nisan 2024 tarihlerinde, Fişekhane-Galeri’de düzenlenecek.",Moda
"1979’dan beri bünyesinde Emmy ödüllerini de bulunduran Television Academy Foundation tarafından düzenlenen College Television Awards’da Kaan Berkant, yapımcılığı üstlendiği Slobopoly ile en iyi komedi ödülüne layık görüldü.",Moda
"Dijital mecralar ve uygulamalar üzerinden yaratıcılık ve iş sonuçları ile reklamların değerlendirildiği ve ödüllendirildiği MIXX Awards Türkiye, İnteraktif Reklamcılık Derneği (IAB) tarafından on dördüncü kez düzenlendi. Rahmi Koç Müzesi’nde gerçekleştirilen ödül törenine, reklamveren markalar, yayıncı mecralar ve reklam ajansları ile sektör kuruluşlarının temsilcilerinin yanı sıra IAB Kurucu Başkanı Ahmet Pura, IAB Europe Yönetim Kurulu Başkanı Thomas Duhr ve IAB Europe Onursal Başkanı Constantin Kamaras da katıldı.",Moda
"2021 yılında başlattığı sanat projesi ile sanata ve sanatçılara özel alan açtığını duyuran e-ticaret platformu Trendyol, 15 Nisan Dünya Sanat Günü’nde sanatseverleri bağımsız sanatçıları yakından tanımaya ve eserlerini incelemeye davet etti.",Moda
"İnteraktif Reklamcılık Derneği (IAB), bu sene 14’üncüsünü düzenlediği MIXX Awards Türkiye yarışmasında 'Sürdürülebilirlik Kampanyaları' kategorisini hayata geçirdiğini duyurdu.",Moda
"Bu yıl, altı farklı kategoride; “Purpose Driven Marketing”, “Marketing Impact”, “Impact Media”, “Emerging Tech Marketing”, “E-commerce Marketing” ve “Creative alanlarında başvuruların alındığı  SMARTIES™ X Global 2023 Ödülleri'nin kazananlarını açıkladı.",Moda
"Sıcak tutan kazaklar, hafif elbiseler, en sevdiğimiz atletik taytlar, şekillendirici iç çamaşırları...Güzel ve rahat görünmelerine rağmen hem cildiniz hem de genel sağlığınız için tehlikeli olduklarını söylesek... İşte içeriğindeki kimyasallar sebebiyle cilt düşmanı olan 5 kumaş türü.",Moda
İlki İstanbul’da 2 yıl önce açılan Türk Müziği Müzesi’nin ikincisi Arap Müziği Müzesi adıyla Dubai’de Türk firması Outdoor Factory tarafından hayata geçirildi.  Emaar Entertainment LLC için tasarım ve uygulaması yapılan proje Orta Doğu’da ilk olma özelliği taşıyor.,Moda
"Evlenmek bir yandan çok heyecan verici bir an, öte yandan ise son derece stresli bir durum. Bu nedenle yapılacaklar listenizdekleri takip ederken, bazı şeyleri gözden kaçırmanız çok olası. Haberimizde, büyük güne hazırlık aşamasında aklınızda bulundurmanız ve farkında olmanız gerekenleri bulacaksınız.",Moda
"Düz tabanlı babetlere bir trend demek az kalır. Bunun yerine bir ikon desek daha yerinde olur. Ayakkabı dolabımızın en zamansız, en zarif ve en kurtarıcı çiftlerinden olan babetler, özellikle içinde bulunduğumuz bahar aylarında moda kızlarının ayağından hiç düşmedi. Önümüzdeki birkaç aya damga vuracağına da şüphe yok. - PEMBENAR ÖZEL",Moda
"Düz fönler, plaj dalgaları, atkuyruğu, örgüler, topuzlar... Hepsini ezberledik ancak yaz biraz daha renk ve aksesuar istemiyor mu? Saçları için havalı ve çabasız stiller arayanlar için rengarenk fularlar yeni sezonda kombinlere eşlik ediyor. Fularların çok yönlü kullanımı, sizinle her yere gidebilir olmaları ve en basit kombini bile anında yükseltebiliyor olması onları vazgeçilmez bir aksesuar yapıyor. Sizin için derlediğimiz fular bağlama tekniklerini gördükten sonra sizin de bu yaz vazgeçilmeziniz olacak! - PEMBENAR ÖZEL",Moda
"Müzik ve moda dünyasının duayenleri özel giyilebilir sanat koleksiyonu için güçlerini birleştirdi. Mercan Dede’nin 3 farklı tablosu, Arzu Kaprol kaftan, ipek baskılar ve fularlarda hayat buldu.",Moda
"Neredeyse 40 yılı aşkın bir süredir modayla ilgilenenlerin kelime dağarcığına 'kapsül gardırop' ifadesi yerleşti. ""Kapsül gardırop oluşturarak satın alma davranışları değiştirilebiliyor. Kapsül gardıropların temel ve yan giysi parçalarıyla birlikte 30-40 parçadan daha yukarı çıkmaması önemli"" diyen Moda ve Tekstil Tasarımı Uzmanı Dr. Öğr. Üyesi Havva Gülçin Üstün, kapsül gardırop oluşturmanın püf noktalarını da açıkladı.",Moda
